Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
5444	0.389497	0.459154	7.015108	3.437331	0.132947	0.037717
5446	0.373924	0.467076	7.007965	3.433370	0.122176	0.058813
5447	0.386373	0.448313	7.027947	3.409219	0.134465	0.042380
5453	0.384123	0.444500	7.050798	3.392328	0.126934	0.039120
5454	0.391978	0.442237	7.047665	3.409636	0.147019	0.046009
5457	0.399107	0.435723	7.043514	3.403994	0.126345	0.047338
5460	0.414799	0.438250	7.059476	3.428811	0.117069	0.049433
5465	0.398291	0.462665	7.075504	3.422039	0.095509	0.039732
5466	0.403518	0.473455	7.075128	3.406442	0.119338	0.042950
5471	0.383216	0.484088	7.077826	3.411634	0.135809	0.046827
5473	0.364730	0.493190	7.062436	3.415280	0.113075	0.042062
5477	0.359051	0.505416	7.046575	3.399369	0.106240	0.038349
5480	0.357189	0.489096	7.061934	3.407092	0.091140	0.046224
5482	0.371205	0.491261	7.081844	3.388420	0.100395	0.049585
5487	0.387292	0.491401	7.075341	3.365707	0.103294	0.052684
5490	0.395665	0.514826	7.056603	3.379132	0.110075	0.053137
5493	0.397982	0.522270	7.055362	3.371092	0.119966	0.042213
5499	0.377551	0.525056	7.066968	3.388134	0.105672	0.052552
5502	0.399320	0.510696	7.087212	3.375314	0.115853	0.051078
5506	0.400536	0.507967	7.102041	3.376161	0.114903	0.046922
5514	0.401883	0.489765	7.096636	3.357596	0.119493	0.036858
5515	0.382505	0.483335	7.075197	3.368245	0.114520	0.031450
5518	0.401873	0.480219	7.069081	3.351343	0.102980	0.033878
5519	0.392374	0.474971	7.047627	3.369967	0.107255	0.031995
5520	0.404345	0.465762	7.035909	3.345430	0.129528	0.042571
5521	0.425557	0.474691	7.030992	3.327548	0.130822	0.042948
5522	0.448119	0.482562	7.025700	3.346326	0.106506	0.048818
5528	0.460741	0.499520	7.023739	3.364409	0.090922	0.043407
5532	0.445670	0.474733	7.043047	3.387578	0.114652	0.049709
5540	0.441473	0.477052	7.040077	3.410858	0.136786	0.048016
5541	0.427228	0.480511	7.018444	3.433429	0.115704	0.045128
5547	0.415687	0.464890	7.023010	3.415360	0.107849	0.040613
5565	0.438763	0.447273	7.043815	3.435459	0.119374	0.048197
5572	0.416285	0.460660	7.053273	3.446702	0.108441	0.049211
5577	0.419167	0.467786	7.044493	3.464404	0.116303	0.053854
5580	0.426624	0.461837	7.034014	3.469173	0.127731	0.052860
5582	0.434388	0.445902	7.017899	3.451119	0.128832	0.051020
5586	0.438725	0.450820	7.026179	3.458675	0.134777	0.041599
5587	0.431260	0.457156	7.030490	3.448245	0.133785	0.052812
5589	0.407435	0.457075	7.011517	3.460913	0.138159	0.051931
5594	0.406853	0.447253	7.019713	3.436288	0.131787	0.051266
5597	0.427597	0.470833	7.005068	3.430356	0.130088	0.050597
5598	0.410158	0.474112	7.006007	3.431785	0.140584	0.046029
5603	0.404002	0.456289	7.019297	3.451565	0.122360	0.044083
5614	0.413902	0.471167	7.028255	3.470929	0.126445	0.040000
5615	0.426878	0.455543	7.022778	3.452821	0.112782	0.048995
5619	0.425629	0.461678	7.014185	3.476527	0.129807	0.054513
5621	0.416729	0.476447	7.006419	3.474207	0.110102	0.057527
5624	0.426312	0.489961	6.984673	3.472395	0.094800	0.038305
5629	0.425326	0.501689	6.994141	3.453477	0.109075	0.053649
5631	0.417204	0.513308	7.016565	3.443472	0.094953	0.053838
5635	0.408723	0.506742	7.011005	3.433428	0.096270	0.036834
5636	0.407297	0.499125	7.009392	3.434858	0.103993	0.035667
5638	0.409619	0.508545	6.997868	3.455785	0.095438	0.044917
5644	0.431488	0.505694	6.979691	3.461633	0.119100	0.047296
5648	0.418278	0.525657	6.957318	3.469447	0.102424	0.039390
5649	0.406169	0.503483	6.938029	3.464552	0.098227	0.038315
5652	0.381394	0.510917	6.934939	3.465370	0.089592	0.048995
5656	0.385029	0.492106	6.911935	3.452721	0.112892	0.051438
5657	0.362534	0.508701	6.895081	3.474157	0.098468	0.049075
5660	0.379654	0.487132	6.879440	3.477106	0.113973	0.039559
5677	0.402970	0.497976	6.883437	3.482718	0.128289	0.039369
5678	0.383680	0.486166	6.891714	3.477501	0.121850	0.051783
5685	0.398888	0.466020	6.890055	3.461378	0.113291	0.043374
5689	0.376608	0.488597	6.884993	3.445485	0.129702	0.050568
5693	0.379662	0.505647	6.877340	3.426245	0.111016	0.049333
5696	0.398208	0.495470	6.856996	3.412822	0.119650	0.049017
5697	0.390078	0.481463	6.848441	3.425788	0.104565	0.051118
5704	0.386021	0.470976	6.836131	3.408207	0.108145	0.044100
5714	0.393422	0.483391	6.827438	3.427583	0.123284	0.044152
5716	0.372575	0.467885	6.842529	3.425518	0.112297	0.054663
5717	0.383419	0.471168	6.838972	3.411808	0.099734	0.054667
5718	0.371470	0.461469	6.823625	3.401241	0.109355	0.048054
5719	0.394942	0.469161	6.831363	3.419971	0.108958	0.045373
5721	0.409053	0.460859	6.818813	3.439662	0.117545	0.047193
5749	0.391118	0.453317	6.825840	3.448022	0.097831	0.044280
5752	0.389636	0.463886	6.842047	3.444563	0.104802	0.055415
5753	0.374454	0.450114	6.863008	3.421439	0.115476	0.040720
5754	0.356854	0.468683	6.887031	3.415009	0.109652	0.040811
5768	0.381267	0.482926	6.893404	3.393192	0.098627	0.047746
5781	0.395815	0.488409	6.904396	3.406638	0.108095	0.052671
5787	0.371876	0.476755	6.919239	3.411017	0.118407	0.045660
5799	0.391011	0.471507	6.916668	3.401464	0.124163	0.044303
5803	0.391867	0.481880	6.927617	3.420273	0.102615	0.055007
5806	0.372901	0.496424	6.948953	3.401721	0.127103	0.037087
5809	0.389498	0.489197	6.935322	3.416360	0.104221	0.045233
5816	0.369271	0.487160	6.955943	3.412269	0.096966	0.040956
5823	0.376271	0.468657	6.956874	3.427171	0.119556	0.036303
5826	0.365537	0.478199	6.950683	3.423761	0.115508	0.055065
5828	0.374064	0.466678	6.956582	3.412387	0.097197	0.044043
5831	0.383811	0.443726	6.956897	3.436578	0.113366	0.052063
5832	0.374413	0.466146	6.971027	3.416799	0.135872	0.045776
5834	0.362710	0.468841	6.970331	3.428984	0.132375	0.052596
5835	0.357079	0.457780	6.957100	3.405392	0.114615	0.034474
5836	0.351168	0.456942	6.956304	3.390292	0.103232	0.051519
5843	0.362606	0.445054	6.959893	3.390424	0.118217	0.044844
5847	0.381591	0.440903	6.944921	3.414021	0.099419	0.047374
5855	0.395728	0.465081	6.944076	3.420888	0.109208	0.052690
5856	0.378503	0.477227	6.925002	3.427757	0.121379	0.051372
5863	0.394271	0.490051	6.914147	3.439988	0.112978	0.048898
5872	0.392331	0.505473	6.908243	3.464618	0.122669	0.046790
5879	0.394814	0.499586	6.921936	3.461862	0.103772	0.039337
5885	0.403373	0.497069	6.908681	3.441306	0.113203	0.049492
5887	0.385773	0.506599	6.915182	3.435525	0.134652	0.051761
5889	0.397075	0.527617	6.922224	3.452614	0.127061	0.040721
5901	0.396045	0.509708	6.917244	3.445973	0.109808	0.035435
5903	0.381226	0.495246	6.895475	3.457173	0.107322	0.056720
5905	0.401224	0.509240	6.915424	3.457395	0.129030	0.045321
5908	0.405485	0.492064	6.913734	3.466782	0.121793	0.051895
5909	0.398841	0.485750	6.889946	3.457605	0.098489	0.041648
5911	0.391505	0.485767	6.888320	3.455964	0.109059	0.044563
5917	0.368661	0.507851	6.902724	3.465843	0.118678	0.049388
5922	0.360026	0.512261	6.899032	3.461021	0.104616	0.039502
5928	0.336364	0.489805	6.881597	3.444637	0.122799	0.050219
5936	0.354074	0.483476	6.866856	3.458494	0.129997	0.043246
5942	0.372344	0.458937	6.870837	3.434360	0.146632	0.039483
5945	0.384591	0.474609	6.891127	3.440061	0.129880	0.045145
5949	0.366670	0.486155	6.901802	3.450588	0.133406	0.044277
5950	0.378320	0.467687	6.907495	3.465572	0.126718	0.048885
5955	0.368689	0.455150	6.906970	3.457416	0.120447	0.043800
5956	0.360871	0.450544	6.918094	3.472657	0.123198	0.044470
5963	0.342240	0.434635	6.929808	3.455972	0.120845	0.040115
5967	0.332834	0.454411	6.935732	3.447814	0.120872	0.050881
5969	0.344435	0.465577	6.913588	3.429647	0.109495	0.047618
5983	0.359144	0.472780	6.909083	3.438776	0.098760	0.044931
5989	0.381516	0.484250	6.917674	3.428464	0.112428	0.054435
5993	0.401137	0.479890	6.930622	3.440255	0.118930	0.039938
5995	0.399075	0.501052	6.938110	3.456523	0.098456	0.042070
5996	0.404230	0.518768	6.951331	3.442094	0.096456	0.046823
5998	0.386032	0.513358	6.937793	3.453919	0.100342	0.049128
6003	0.381776	0.498764	6.957003	3.436126	0.117114	0.054330
6005	0.384258	0.491139	6.935117	3.459113	0.113273	0.036230
6006	0.399944	0.509492	6.914557	3.458575	0.105587	0.044988
6008	0.408211	0.529438	6.921052	3.455314	0.119905	0.043735
6017	0.417426	0.533026	6.935814	3.456687	0.106513	0.037961
6019	0.411302	0.524887	6.951458	3.453716	0.129018	0.040661
6020	0.410681	0.502324	6.932870	3.462779	0.112809	0.047207
6021	0.394757	0.490030	6.950714	3.483283	0.114703	0.042148
6022	0.384703	0.467493	6.962494	3.491963	0.107509	0.047081
6026	0.409627	0.457100	6.947480	3.514670	0.116987	0.041641
6027	0.389370	0.454783	6.960712	3.489704	0.103201	0.052521
6029	0.374254	0.442215	6.938002	3.500352	0.116164	0.041242
6033	0.377742	0.448471	6.933980	3.504823	0.107937	0.038975
6037	0.386428	0.454896	6.939200	3.514336	0.115287	0.049323
6038	0.392706	0.474152	6.919125	3.511792	0.134342	0.045938
6043	0.373161	0.486736	6.905571	3.526384	0.127062	0.036605
6044	0.377840	0.482107	6.923535	3.535507	0.132629	0.054781
6045	0.368657	0.476849	6.943543	3.526355	0.145404	0.050043
6046	0.377517	0.478137	6.927659	3.513070	0.136959	0.045313
6050	0.356158	0.474003	6.913436	3.506941	0.119755	0.041881
6074	0.369450	0.472828	6.912356	3.521992	0.106950	0.041124
6077	0.381605	0.478429	6.912273	3.527221	0.109954	0.041902
6089	0.371202	0.459160	6.930001	3.524058	0.124481	0.043857
6097	0.363830	0.474624	6.920632	3.509889	0.124078	0.050208
6109	0.387243	0.451606	6.928153	3.504006	0.125170	0.052723
6114	0.363943	0.433773	6.924429	3.517654	0.102069	0.050892
6117	0.356863	0.431907	6.941829	3.521241	0.120904	0.042260
6119	0.363042	0.452763	6.923408	3.528252	0.124021	0.049625
6134	0.344782	0.462903	6.935208	3.526104	0.106841	0.040609
6149	0.366729	0.466097	6.950921	3.502844	0.105369	0.050853
6151	0.373907	0.456596	6.945051	3.521858	0.116602	0.042924
6154	0.364584	0.446438	6.948771	3.520905	0.137544	0.052367
6155	0.383216	0.449895	6.973181	3.508482	0.133625	0.050336
6164	0.376185	0.459632	6.973119	3.525753	0.110127	0.049950
6165	0.358296	0.438857	6.956558	3.525848	0.126964	0.038168
6166	0.334873	0.424714	6.964433	3.505040	0.118451	0.050840
6167	0.355643	0.425162	6.968495	3.528081	0.097648	0.041930
6175	0.372638	0.422891	6.966451	3.510190	0.093177	0.042321
6177	0.350277	0.425808	6.986705	3.527086	0.109708	0.036595
6178	0.340259	0.446605	7.002300	3.521066	0.122719	0.045828
6180	0.358549	0.457854	6.986424	3.536163	0.108042	0.052200
6191	0.382504	0.460657	6.994697	3.558732	0.108357	0.042295
6206	0.403712	0.444740	7.014286	3.557411	0.123646	0.038919
6212	0.389419	0.464106	7.007187	3.549187	0.105283	0.036227
6223	0.400258	0.450842	7.023164	3.543558	0.100095	0.048805
6224	0.396730	0.446536	7.044851	3.539637	0.123232	0.053954
6231	0.408617	0.467865	7.029462	3.520936	0.136494	0.039858
6232	0.413013	0.486465	7.004811	3.539340	0.149123	0.046215
6233	0.415213	0.462989	7.017244	3.544868	0.130862	0.045047
6238	0.431173	0.458929	7.038586	3.528209	0.109871	0.041583
6240	0.415525	0.467666	7.055722	3.508462	0.134461	0.041848
6244	0.428471	0.475955	7.042881	3.500906	0.139037	0.046889
6245	0.427803	0.468557	7.062971	3.498514	0.119250	0.052390
6251	0.418960	0.490176	7.055361	3.496974	0.113878	0.045013
6259	0.395196	0.474275	7.036237	3.514431	0.133999	0.044466
6266	0.380239	0.459954	7.051718	3.490514	0.132898	0.051908
6268	0.400971	0.468654	7.071171	3.495152	0.122743	0.040268
6270	0.410823	0.477014	7.081107	3.487326	0.118579	0.055530
6272	0.389303	0.501642	7.064880	3.488630	0.121188	0.050960
6285	0.366658	0.516603	7.088200	3.490049	0.108158	0.050515
6292	0.371821	0.492704	7.112513	3.501240	0.088611	0.041872
6295	0.355833	0.489657	7.125863	3.478477	0.106134	0.056172
6300	0.372244	0.477483	7.110410	3.494723	0.096057	0.054407
6304	0.367657	0.486129	7.134908	3.503616	0.109166	0.037751
6306	0.352353	0.508784	7.150886	3.501714	0.092755	0.044453
6309	0.349105	0.529178	7.157038	3.485619	0.089674	0.044860
6318	0.363725	0.519301	7.160199	3.491337	0.100383	0.053949
6324	0.373770	0.504312	7.157217	3.479883	0.092565	0.054445
6326	0.363379	0.510933	7.139946	3.479885	0.111815	0.057637
6327	0.385593	0.517358	7.152341	3.480959	0.119271	0.048720
6334	0.362909	0.499244	7.134992	3.463776	0.108648	0.052935
6350	0.369578	0.516601	7.130680	3.482468	0.113209	0.043408
6356	0.375720	0.516125	7.112442	3.488952	0.115277	0.040401
6361	0.359703	0.513463	7.136676	3.485822	0.093576	0.042401
6368	0.375629	0.493357	7.132351	3.466680	0.116870	0.060489
6370	0.384473	0.508847	7.127565	3.451162	0.128879	0.039092
6371	0.396947	0.531834	7.147842	3.469268	0.113740	0.053427
6376	0.406751	0.521609	7.145181	3.466203	0.112722	0.058970
6377	0.391920	0.518435	7.149235	3.489300	0.099233	0.041895
6389	0.412995	0.524310	7.170288	3.472704	0.103899	0.047202
6400	0.412623	0.504884	7.191704	3.479121	0.111694	0.057390
6407	0.410225	0.484644	7.210107	3.495505	0.114167	0.040180
6410	0.432209	0.502639	7.218166	3.507249	0.119140	0.049052
6418	0.448818	0.496116	7.198139	3.490278	0.102991	0.044415
6428	0.464501	0.485847	7.186824	3.494228	0.108276	0.063673
6430	0.478480	0.483588	7.189334	3.483154	0.127328	0.047360
6431	0.478032	0.492327	7.197795	3.469585	0.119993	0.052434
6432	0.468441	0.483644	7.180904	3.491375	0.109094	0.041582
6447	0.490054	0.506078	7.198509	3.483854	0.103011	0.044774
6451	0.475650	0.498845	7.181947	3.492968	0.123540	0.055687
6453	0.464406	0.486997	7.158049	3.494096	0.118751	0.042836
6455	0.449445	0.499185	7.133091	3.515380	0.124458	0.051772
6460	0.453357	0.520608	7.147031	3.504234	0.124527	0.044983
6463	0.473139	0.508317	7.137057	3.514903	0.117037	0.044426
6473	0.452973	0.522129	7.132175	3.515585	0.107054	0.040694
6476	0.448086	0.531902	7.140149	3.520084	0.103958	0.042070
6494	0.468874	0.508121	7.164298	3.516093	0.113353	0.040699
6503	0.451577	0.495970	7.160126	3.505209	0.111611	0.035153
6504	0.436655	0.499824	7.142819	3.515357	0.103137	0.048836
6510	0.451916	0.513967	7.158482	3.499489	0.100762	0.046010
6517	0.449342	0.504524	7.176853	3.511007	0.124579	0.047923
6518	0.431452	0.487595	7.166173	3.514727	0.131388	0.048704
6523	0.436862	0.498814	7.160909	3.492145	0.109831	0.045061
6536	0.433220	0.507735	7.159425	3.495650	0.102356	0.052332
6539	0.431330	0.517022	7.137588	3.501899	0.082249	0.034352
6541	0.424165	0.522543	7.146792	3.479867	0.095190	0.040683
6542	0.407975	0.540179	7.143921	3.504053	0.097700	0.053546
6543	0.424622	0.521092	7.128588	3.510121	0.096652	0.053394
6544	0.447226	0.522951	7.147254	3.518403	0.091357	0.048242
6546	0.436928	0.521459	7.161006	3.519472	0.097640	0.042269
6548	0.461314	0.505136	7.136344	3.511714	0.118876	0.044959
6549	0.464051	0.521192	7.120629	3.529050	0.100296	0.044733
6564	0.445303	0.501725	7.138051	3.543346	0.107023	0.044982
6567	0.424591	0.516920	7.148157	3.539849	0.103235	0.039188
6570	0.448391	0.515091	7.166426	3.530887	0.121368	0.043514
6580	0.425097	0.495106	7.180625	3.541330	0.119297	0.053969
6582	0.430568	0.517613	7.183423	3.525859	0.120334	0.049778
6583	0.435630	0.502668	7.190769	3.504253	0.102548	0.060694
6586	0.445849	0.520911	7.181329	3.487312	0.111452	0.040874
6587	0.426598	0.530801	7.190428	3.504500	0.126240	0.052254
6588	0.422420	0.537413	7.207591	3.495662	0.123313	0.059414
6589	0.441154	0.531893	7.213124	3.501109	0.146081	0.039703
6594	0.425591	0.513497	7.231852	3.499365	0.132202	0.048305
6596	0.429282	0.509085	7.246221	3.492502	0.121778	0.056118
6599	0.404497	0.517472	7.225853	3.500241	0.125613	0.056977
6600	0.406303	0.497065	7.225015	3.497088	0.118265	0.040774
6607	0.407411	0.487304	7.235997	3.503489	0.134760	0.045072
6608	0.393641	0.502641	7.231582	3.513352	0.113759	0.040153
6609	0.388316	0.501039	7.249448	3.493182	0.108897	0.040532
6610	0.394554	0.487932	7.259286	3.486374	0.118313	0.048706
6611	0.413009	0.498909	7.270303	3.492404	0.106236	0.047582
6616	0.425074	0.520990	7.266077	3.482876	0.094646	0.044907
6620	0.413662	0.521932	7.273242	3.501941	0.117543	0.054131
6624	0.415249	0.497389	7.254377	3.483790	0.112913	0.036479
6626	0.393807	0.474153	7.257273	3.495871	0.099357	0.038200
6630	0.403136	0.483487	7.253159	3.516513	0.118361	0.036116
6631	0.394393	0.476012	7.255183	3.516504	0.118668	0.040899
6638	0.376546	0.478840	7.234237	3.529670	0.102410	0.042415
6643	0.379615	0.464357	7.210285	3.526076	0.124725	0.037752
6644	0.380614	0.470925	7.205977	3.531375	0.105602	0.036213
6649	0.366636	0.476244	7.186971	3.512999	0.104761	0.040494
6657	0.379040	0.484436	7.184278	3.496724	0.117540	0.036919
6661	0.390404	0.493078	7.200654	3.487748	0.124369	0.037450
6668	0.398916	0.479120	7.214403	3.480875	0.139158	0.045384
6671	0.396168	0.492070	7.190016	3.471533	0.119255	0.052612
6675	0.396695	0.470498	7.189747	3.496473	0.102622	0.041200
6677	0.421176	0.487468	7.197960	3.473384	0.111273	0.047613
6678	0.410949	0.468135	7.199661	3.495003	0.096007	0.039397
6682	0.435857	0.461932	7.223780	3.511436	0.107593	0.047174
6688	0.417585	0.465044	7.222876	3.504761	0.114060	0.040866
6690	0.427313	0.464228	7.217459	3.489065	0.123309	0.048317
6695	0.410641	0.486150	7.230812	3.480570	0.109831	0.041760
6697	0.429638	0.486206	7.230285	3.472608	0.127509	0.051867
6699	0.413052	0.501679	7.251338	3.449366	0.116027	0.044943
6707	0.431745	0.485201	7.227373	3.468844	0.124512	0.051231
6712	0.441957	0.488884	7.204375	3.456208	0.122223	0.044126
6717	0.426264	0.483404	7.226596	3.474118	0.114508	0.051695
6732	0.414804	0.485099	7.220100	3.469191	0.112769	0.043471
6738	0.395858	0.496840	7.211483	3.459185	0.119577	0.044541
6743	0.417420	0.499857	7.207878	3.455857	0.127122	0.051371
6747	0.394845	0.479183	7.223543	3.448255	0.113596	0.039009
6750	0.401588	0.491409	7.223140	3.439640	0.132438	0.044833
6752	0.397398	0.509101	7.200090	3.463155	0.117537	0.040821
6761	0.394368	0.495043	7.184841	3.462343	0.111910	0.050350
6766	0.412404	0.510474	7.168155	3.469410	0.128589	0.045941
6768	0.395424	0.493679	7.187325	3.477702	0.122706	0.042754
6770	0.394248	0.502491	7.165957	3.472201	0.119289	0.052712
6771	0.412950	0.527225	7.152162	3.494405	0.116572	0.041026
6772	0.422993	0.545256	7.152055	3.478814	0.098460	0.042236
6786	0.410867	0.533969	7.141828	3.494474	0.097007	0.034308
6788	0.395312	0.547148	7.137735	3.474333	0.120584	0.052666
6791	0.392346	0.532542	7.141759	3.459990	0.096842	0.039161
6794	0.407847	0.518417	7.134007	3.473087	0.087711	0.046252
6796	0.399841	0.508644	7.145175	3.483840	0.107565	0.050842
6799	0.385635	0.495043	7.160295	3.507721	0.125599	0.051547
6809	0.404882	0.488178	7.152891	3.511688	0.106820	0.042380
6815	0.428238	0.500570	7.137463	3.509334	0.115685	0.056163
6820	0.404351	0.510348	7.147783	3.510501	0.138279	0.052619
6824	0.387028	0.489203	7.134550	3.520970	0.119541	0.058132
6825	0.407518	0.485919	7.110738	3.496342	0.120276	0.041886
6826	0.423554	0.499922	7.104317	3.484293	0.119457	0.052782
6827	0.444644	0.518860	7.088221	3.491036	0.108430	0.043267
6832	0.424637	0.526015	7.087314	3.504649	0.120118	0.048466
6834	0.413467	0.540434	7.083090	3.490063	0.107927	0.048089
6835	0.403479	0.542307	7.064881	3.512723	0.107562	0.043901
6838	0.395917	0.535532	7.073277	3.529538	0.108578	0.046897
6849	0.395227	0.512077	7.092411	3.552806	0.110822	0.046330
6850	0.374168	0.490755	7.081011	3.532290	0.121136	0.059133
6851	0.366888	0.478769	7.096280	3.551547	0.110166	0.043572
6854	0.374982	0.487052	7.103992	3.532864	0.109545	0.038872
6855	0.364976	0.481023	7.104849	3.544821	0.099117	0.061468
6856	0.359924	0.477547	7.097966	3.548512	0.090148	0.038807
6860	0.352042	0.469898	7.079302	3.552979	0.105248	0.054938
6862	0.366115	0.455418	7.064573	3.551015	0.128470	0.047660
6863	0.380190	0.433892	7.057947	3.559443	0.133997	0.055795
6865	0.371539	0.424185	7.078496	3.567131	0.124064	0.046367
6870	0.348202	0.438312	7.099352	3.546641	0.138601	0.045212
6873	0.343542	0.421644	7.087798	3.540148	0.123695	0.051613
6877	0.324817	0.446263	7.100190	3.542282	0.128016	0.040790
6881	0.344632	0.440779	7.092217	3.534974	0.109904	0.032413
6885	0.327046	0.462900	7.080773	3.542674	0.102927	0.051413
6886	0.342427	0.459962	7.063375	3.551080	0.113160	0.036431
6889	0.350342	0.482683	7.075688	3.559786	0.094882	0.047479
6891	0.354327	0.483255	7.059784	3.566174	0.117856	0.042953
6907	0.375884	0.459785	7.057380	3.560749	0.112642	0.058655
6908	0.397902	0.453337	7.035026	3.540415	0.115316	0.057626
6909	0.395483	0.453956	7.045070	3.518593	0.137383	0.056398
6916	0.395620	0.448140	7.041425	3.543045	0.113829	0.054443
6917	0.372339	0.457392	7.061188	3.519535	0.115566	0.035907
6920	0.376023	0.475101	7.054519	3.528595	0.115708	0.037043
6924	0.351629	0.486219	7.044825	3.538020	0.110175	0.053752
6925	0.371881	0.476819	7.036789	3.551408	0.102600	0.057291
6927	0.381478	0.479914	7.022546	3.562487	0.104719	0.052644
6931	0.364789	0.458903	7.005202	3.555321	0.105808	0.056106
6932	0.386245	0.475536	7.021221	3.554210	0.100845	0.037523
6935	0.377803	0.460847	7.003135	3.557629	0.121960	0.051104
6936	0.364625	0.478040	7.007900	3.574862	0.123348	0.037947
6937	0.362907	0.467434	7.030410	3.554576	0.119466	0.035300
6938	0.352644	0.462687	7.009702	3.551450	0.124499	0.050461
6944	0.369426	0.483519	7.013910	3.555066	0.138828	0.045012
6951	0.350991	0.465927	6.994236	3.539775	0.119984	0.050153
6953	0.374540	0.460559	6.980388	3.530710	0.125899	0.040494
6957	0.398383	0.484235	6.999037	3.514772	0.101062	0.060735
6959	0.420179	0.507971	7.020231	3.497746	0.091410	0.046252
6962	0.421662	0.527397	7.030733	3.520305	0.107642	0.049305
6964	0.403216	0.521571	7.055218	3.503979	0.124043	0.042284
6970	0.378677	0.521438	7.079234	3.527995	0.107441	0.047691
6976	0.385828	0.517006	7.089545	3.518676	0.128463	0.053049
6979	0.406915	0.541344	7.080123	3.536472	0.107555	0.049956
6982	0.413825	0.542601	7.070544	3.515779	0.101160	0.046344
7020	0.424610	0.518388	7.081577	3.505693	0.095168	0.045403
7024	0.438931	0.520030	7.071703	3.482125	0.112997	0.050473
7027	0.440980	0.542984	7.094891	3.468476	0.113808	0.047015
7030	0.424026	0.528941	7.080937	3.460867	0.119077	0.046939
7041	0.422727	0.512708	7.070759	3.472452	0.100779	0.040355
7043	0.424911	0.510068	7.060884	3.447470	0.104895	0.042576
7056	0.403074	0.517632	7.060264	3.452960	0.126280	0.042047
7064	0.410477	0.497114	7.037879	3.445125	0.107924	0.033120
7066	0.390188	0.520392	7.013345	3.437601	0.113344	0.056200
7067	0.374695	0.514678	7.032551	3.447014	0.102882	0.052297
7070	0.383505	0.529196	7.054923	3.448444	0.121726	0.044346
7073	0.363315	0.534143	7.038549	3.470435	0.130453	0.047686
7078	0.366667	0.556241	7.044041	3.470926	0.110577	0.044321
7079	0.360038	0.531572	7.042180	3.479298	0.119564	0.042676
7082	0.383338	0.545062	7.057486	3.474575	0.107866	0.040631
7087	0.367931	0.521962	7.069069	3.486355	0.114692	0.049429
7091	0.363740	0.536939	7.082516	3.485462	0.101155	0.035642
7097	0.376389	0.514879	7.067651	3.507775	0.086388	0.057165
7103	0.394996	0.521771	7.056130	3.497099	0.074705	0.050620
7107	0.406685	0.514606	7.042661	3.494858	0.079335	0.053773
7109	0.423146	0.528783	7.031257	3.503236	0.097206	0.039586
7113	0.409806	0.504350	7.011491	3.498904	0.104148	0.046809
7114	0.422586	0.507091	7.034020	3.474330	0.089106	0.044819
7115	0.404395	0.490243	7.045984	3.485182	0.101383	0.057913
7120	0.383742	0.503674	7.052962	3.507414	0.100055	0.038783
7121	0.395938	0.484872	7.028320	3.514165	0.119125	0.040442
7127	0.394732	0.463044	7.009378	3.517595	0.108838	0.043643
7129	0.386850	0.450755	7.022714	3.503183	0.102224	0.050269
7130	0.375082	0.455659	7.036934	3.502624	0.091194	0.047205
7132	0.357907	0.448212	7.028911	3.516834	0.096947	0.043562
7145	0.369794	0.450605	7.043319	3.494756	0.087528	0.042420
7147	0.361041	0.432988	7.058089	3.480521	0.102221	0.039031
7156	0.341248	0.434614	7.060559	3.505241	0.124635	0.049037
7157	0.365318	0.424860	7.059835	3.510761	0.131529	0.045756
7166	0.379342	0.429242	7.062197	3.486180	0.121792	0.039096
7173	0.401289	0.447492	7.073649	3.496432	0.127613	0.044892
7177	0.392051	0.471842	7.076341	3.510137	0.137281	0.047327
7179	0.414321	0.452577	7.058827	3.513800	0.121703	0.047708
7186	0.407613	0.451972	7.040587	3.488905	0.119274	0.043433
7192	0.385020	0.455870	7.017259	3.513067	0.120301	0.035255
7198	0.388400	0.456419	7.002381	3.536155	0.142923	0.047146
7199	0.371570	0.479087	7.024366	3.549221	0.137002	0.041623
7224	0.365219	0.488674	7.023090	3.537633	0.131139	0.044286
7228	0.376671	0.496143	7.021235	3.533141	0.120079	0.043232
7232	0.355758	0.485356	7.017072	3.535658	0.100057	0.041415
7233	0.350762	0.484070	6.995430	3.545076	0.122059	0.048477
7235	0.360411	0.489598	6.981701	3.569869	0.123681	0.043750
7239	0.342918	0.488725	6.996017	3.548714	0.103860	0.053237
7240	0.350433	0.494141	6.985567	3.535741	0.091567	0.053528
7241	0.345973	0.518902	6.987693	3.537979	0.088825	0.039709
7252	0.369840	0.511471	6.987526	3.546071	0.083865	0.051768
7254	0.361913	0.497896	7.010644	3.527403	0.089967	0.049438
7258	0.356688	0.473974	6.994793	3.507786	0.097078	0.054373
7260	0.360976	0.450246	7.003129	3.483095	0.100500	0.049397
7265	0.372271	0.463695	7.011378	3.476282	0.107051	0.044051
7266	0.393609	0.453150	7.000203	3.485289	0.117057	0.048588
7269	0.369025	0.441481	6.997292	3.462343	0.114456	0.036463
7271	0.391210	0.465735	6.978190	3.483188	0.126719	0.048406
7274	0.384862	0.477541	6.955767	3.475107	0.138830	0.049565
7278	0.401834	0.458471	6.945777	3.453541	0.116497	0.044225
7284	0.408666	0.472982	6.964238	3.458583	0.100637	0.043922
7288	0.418994	0.471951	6.967140	3.439724	0.100882	0.051142
7292	0.397472	0.486484	6.974275	3.416125	0.093675	0.042124
